O74740	Accession	Label	Set	CV_Fold
Q93YU8	Q93YU8	0	Training	4
Q14289	Q14289	0	Training	0
P46943	P46943	0	Training	1
Q7SA90	Q7SA90	0	Training	2
P25627	P25627	0	Training	3
Q6ZN28	Q6ZN28	0	Training	4
Q9Y6N1	Q9Y6N1	0	Training	0
Q9Y3Z3	Q9Y3Z3	0	Training	1
Q8TBE7	Q8TBE7	0	Training	2
P51140	P51140	0	Training	3
Q3URQ0	Q3URQ0	0	Training	4
Q21446	Q21446	0	Training	0
Q4G0N4	Q4G0N4	0	Training	1
O43663	O43663	0	Training	2
Q0PGJ6	Q0PGJ6	0	Training	3
P27929	P27929	0	Training	4
P48595	P48595	0	Training	0
Q9JJK1	Q9JJK1	0	Training	1
Q5SXI5	Q5SXI5	0	Training	2
Q7Z2E3	Q7Z2E3	0	Training	3
P40566	P40566	0	Training	4
O42913	O42913	0	Training	0
Q8BZ97	Q8BZ97	0	Training	1
O75616	O75616	0	Training	2
O95229	O95229	0	Training	3
Q99ML9	Q99ML9	0	Training	4
O96000	O96000	0	Training	0
H2L006	H2L006	0	Training	1
P40517	P40517	0	Training	2
Q80VA5	Q80VA5	0	Training	3
A9LNK9	A9LNK9	0	Training	4
P38265	P38265	0	Training	0
Q39255	Q39255	0	Training	1
Q9NZE8	Q9NZE8	0	Training	2
O14277	O14277	0	Training	3
Q9NS73	Q9NS73	0	Training	4
Q8WT44	Q8WT44	0	Training	0
Q12749	Q12749	0	Training	1
P48329	P48329	0	Training	2
O22806	O22806	0	Training	3
B9TSP7	B9TSP7	0	Training	4
P85845	P85845	0	Training	0
Q22355	Q22355	0	Training	1
Q84JK2	Q84JK2	0	Training	2
Q56X52	Q56X52	0	Training	3
Q96SB8	Q96SB8	0	Training	4
P29372	P29372	0	Training	0
Q96LL9	Q96LL9	0	Training	1
Q24573	Q24573	0	Training	2
P32349	P32349	0	Training	3
Q9EQ80	Q9EQ80	0	Training	4
Q9UGM6	Q9UGM6	0	Training	0
P32761	P32761	0	Training	1
A6NLJ0	A6NLJ0	0	Training	2
P10627	P10627	0	Training	3
Q54QR9	Q54QR9	0	Training	4
Q9GZL7	Q9GZL7	0	Training	0
O35084	O35084	0	Training	1
P37299	P37299	0	Training	2
Q9Z213	Q9Z213	0	Training	3
Q9NWR8	Q9NWR8	0	Training	4
Q04411	Q04411	0	Training	0
Q9EP97	Q9EP97	0	Training	1
Q00723	Q00723	0	Training	2
O04616	O04616	0	Training	3
Q03188	Q03188	0	Training	4
Q9SZI6	Q9SZI6	0	Training	0
Q96H22	Q96H22	0	Training	1
Q8N5Y2	Q8N5Y2	0	Training	2
Q96AG3	Q96AG3	0	Training	3
Q16594	Q16594	0	Training	4
P82611	P82611	0	Training	0
Q9P7M1	Q9P7M1	0	Training	1
Q9NR00	Q9NR00	0	Training	2
Q6X7J9	Q6X7J9	0	Training	3
Q04430	Q04430	0	Training	4
Q96C03	Q96C03	0	Training	0
Q86U90	Q86U90	0	Training	1
Q96ST8	Q96ST8	0	Training	2
Q9FN48	Q9FN48	0	Training	3
Q9H2K8	Q9H2K8	0	Training	4
O13297	O13297	0	Training	0
Q9Y241	Q9Y241	0	Training	1
Q12049	Q12049	0	Training	2
Q9NVH0	Q9NVH0	0	Training	3
Q9LIK9	Q9LIK9	0	Training	4
O43030	O43030	0	Training	0
Q9LF68	Q9LF68	0	Training	1
Q9SZ63	Q9SZ63	0	Training	2
Q9BRP1	Q9BRP1	0	Training	3
Q920Q2	Q920Q2	0	Training	4
F4ISV6	F4ISV6	0	Training	0
F4K1B4	F4K1B4	0	Training	1
P40156	P40156	0	Training	2
P38779	P38779	0	Training	3
P13280	P13280	0	Training	4
Q2T9J0	Q2T9J0	0	Training	0
Q80TH2	Q80TH2	0	Training	1
Q6DFQ7	Q6DFQ7	0	Training	2
Q93356	Q93356	0	Training	3
Q8SX37	Q8SX37	0	Training	4
Q5H9R7	Q5H9R7	0	Training	0
Q8CJ00	Q8CJ00	0	Training	1
Q10F03	Q10F03	0	Training	2
Q96NY9	Q96NY9	0	Training	3
Q9JHI9	Q9JHI9	0	Training	4
P39103	P39103	0	Training	0
Q9FVE6	Q9FVE6	0	Training	1
Q3V0Q6	Q3V0Q6	0	Training	2
Q6YN16	Q6YN16	0	Training	3
Q84W65	Q84W65	0	Training	4
Q86Y97	Q86Y97	0	Training	0
Q96KM6	Q96KM6	0	Training	1
Q9FG00	Q9FG00	0	Training	2
P56385	P56385	0	Training	3
Q9FE22	Q9FE22	0	Training	4
Q12167	Q12167	0	Training	0
Q0DIQ5	Q0DIQ5	0	Training	1
Q6AX31	Q6AX31	0	Training	2
P53895	P53895	0	Training	3
P47027	P47027	0	Training	4
P26321	P26321	0	Training	0
Q1M168	Q1M168	0	Training	1
Q9EPB5	Q9EPB5	0	Training	2
Q9Y113	Q9Y113	0	Training	3
Q18593	Q18593	0	Training	4
P56537	P56537	0	Training	0
Q8WVI0	Q8WVI0	0	Training	1
P38838	P38838	0	Training	2
Q6XUX1	Q6XUX1	0	Training	3
Q03631	Q03631	0	Training	4
Q9NWT8	Q9NWT8	0	Training	0
Q6S4P4	Q6S4P4	0	Training	1
Q925D4	Q925D4	0	Training	2
Q19360	Q19360	0	Training	3
O94516	O94516	0	Training	4
Q96B42	Q96B42	0	Training	0
Q9CR61	Q9CR61	0	Training	1
Q9P7E0	Q9P7E0	0	Training	2
P82929	P82929	0	Training	3
O14310	O14310	0	Training	4
Q9SJQ6	Q9SJQ6	0	Training	0
Q04359	Q04359	0	Training	1
P53920	P53920	0	Training	2
P17629	P17629	0	Training	3
Q9D8B6	Q9D8B6	0	Training	4
Q15170	Q15170	0	Training	0
P38064	P38064	0	Training	1
Q86UB2	Q86UB2	0	Training	2
Q147X3	Q147X3	0	Training	3
Q96T76	Q96T76	0	Training	4
Q39134	Q39134	0	Training	0
Q9Y3R4	Q9Y3R4	0	Training	1
Q9FKA7	Q9FKA7	0	Training	2
Q8IU80	Q8IU80	0	Training	3
P45976	P45976	0	Training	4
Q9VKY1	Q9VKY1	0	Training	0
P32357	P32357	0	Training	1
H2KZH5	H2KZH5	0	Training	2
Q96BN2	Q96BN2	0	Training	3
Q9UJX3	Q9UJX3	0	Training	4
F4IHY7	F4IHY7	0	Training	0
A0A436ZRX2	A0A436ZRX2	0	Training	1
Q8VC65	Q8VC65	0	Training	2
Q9FGH9	Q9FGH9	0	Training	3
O75832	O75832	0	Training	4
Q7Z2D5	Q7Z2D5	0	Training	0
O61715	O61715	0	Training	1
Q801E2	Q801E2	0	Training	2
O13881	O13881	0	Training	3
Q6UJY2	Q6UJY2	0	Training	4
P49916	P49916	0	Training	0
Q9FXT6	Q9FXT6	0	Training	1
Q9CYF5	Q9CYF5	0	Training	2
Q96A26	Q96A26	0	Training	3
Q8L3P4	Q8L3P4	0	Training	4
Q9UT19	Q9UT19	0	Training	0
Q10099	Q10099	0	Training	1
Q8VXP3	Q8VXP3	0	Training	2
Q5JTV8	Q5JTV8	0	Training	3
Q60974	Q60974	0	Training	4
Q3ZCG2	Q3ZCG2	0	Training	0
Q96EA4	Q96EA4	0	Training	1
O60158	O60158	0	Training	2
Q969S3	Q969S3	0	Training	3
Q06139	Q06139	0	Training	4
O74796	O74796	0	Training	0
Q9H583	Q9H583	0	Training	1
P53803	P53803	0	Training	2
A0A5E4M3Q4	A0A5E4M3Q4	0	Training	3
P40547	P40547	0	Training	4
Q6ZIK5	Q6ZIK5	0	Training	0
O14013	O14013	0	Training	1
O94632	O94632	0	Training	2
Q17958	Q17958	0	Training	3
O74191	O74191	0	Training	4
O95786	O95786	0	Training	0
P59998	P59998	0	Training	1
Q99JS0	Q99JS0	0	Training	2
Q1LZ24	Q1LZ24	0	Training	3
O48713	O48713	0	Training	4
P29266	P29266	0	Training	0
O43679	O43679	0	Training	1
Q8I266	Q8I266	0	Training	2
Q9SL05	Q9SL05	0	Training	3
Q9UNX4	Q9UNX4	0	Training	4
Q9W148	Q9W148	0	Training	0
Q5VY09	Q5VY09	0	Training	1
Q9Y3C5	Q9Y3C5	0	Training	2
Q9HE02	Q9HE02	0	Training	3
Q9XWL9	Q9XWL9	0	Training	4
Q8VYM2	Q8VYM2	0	Training	0
Q9UPZ3	Q9UPZ3	0	Training	1
P36163	P36163	0	Training	2
Q21502	Q21502	0	Training	3
Q9S7E9	Q9S7E9	0	Training	4
O13992	O13992	0	Training	0
Q9BTV5	Q9BTV5	0	Training	1
Q95T19	Q95T19	0	Training	2
P41218	P41218	0	Training	3
Q92466	Q92466	0	Training	4
P82658	P82658	0	Training	0
Q9P7S6	Q9P7S6	0	Training	1
O00910	O00910	0	Training	2
P48512	P48512	0	Training	3
O35613	O35613	0	Training	4
Q9VRN3	Q9VRN3	0	Training	0
P0CT72	P0CT72	0	Training	1
P35195	P35195	0	Training	2
Q8IJH8	Q8IJH8	0	Training	3
Q8NEY3	Q8NEY3	0	Training	4
Q10953	Q10953	0	Training	0
Q9USJ7	Q9USJ7	0	Training	1
Q94K73	Q94K73	0	Training	2
Q06511	Q06511	0	Training	3
P0CT73	P0CT73	0	Training	4
Q9P7P1	Q9P7P1	0	Training	0
O94589	O94589	0	Training	1
Q8SYK5	Q8SYK5	0	Training	2
P14291	P14291	0	Training	3
Q6K271	Q6K271	0	Training	4
Q9LXR8	Q9LXR8	0	Training	0
Q9Y375	Q9Y375	0	Training	1
P38257	P38257	0	Training	2
Q5VWP2	Q5VWP2	0	Training	3
Q9H6Z4	Q9H6Z4	0	Training	4
Q8C0V1	Q8C0V1	0	Training	0
Q69383	Q69383	0	Training	1
P35659	P35659	0	Training	2
Q3U8K7	Q3U8K7	0	Training	3
O22210	O22210	0	Training	4
Q13685	Q13685	0	Training	0
P79943	P79943	0	Training	1
G2XEY9	G2XEY9	0	Training	2
Q9USX3	Q9USX3	0	Training	3
Q9D115	Q9D115	0	Training	4
Q9VSK8	Q9VSK8	0	Training	0
P22058	P22058	0	Training	1
Q9NQS5	Q9NQS5	0	Training	2
Q09728	Q09728	0	Training	3
P82970	P82970	0	Training	4
Q7L592	Q7L592	0	Training	0
O65502	O65502	0	Training	1
H2KZZ2	H2KZZ2	0	Training	2
O75475	O75475	0	Training	3
O60016	O60016	0	Training	4
O94519	O94519	0	Training	0
O00522	O00522	0	Training	1
P36151	P36151	0	Training	2
Q9UUI6	Q9UUI6	0	Training	3
Q24434	Q24434	0	Training	4
Q9Y0B7	Q9Y0B7	0	Training	0
Q9C115	Q9C115	0	Training	1
G5EFY7	G5EFY7	0	Training	2
D3ZUI5	D3ZUI5	0	Training	3
O74808	O74808	0	Training	4
Q8TAM2	Q8TAM2	0	Training	0
Q5VTR2	Q5VTR2	0	Training	1
Q6LA53	Q6LA53	0	Training	2
Q9Y3A2	Q9Y3A2	0	Training	3
P54785	P54785	0	Training	4
P92949	P92949	0	Training	0
Q9I7K0	Q9I7K0	0	Training	1
Q86XK3	Q86XK3	0	Training	2
Q9UFC0	Q9UFC0	0	Training	3
Q8SVA6	Q8SVA6	0	Training	4
Q9TYT3	Q9TYT3	0	Training	0
O43313	O43313	0	Training	1
Q6PIV2	Q6PIV2	0	Training	2
P54860	P54860	0	Training	3
Q8JFY9	Q8JFY9	0	Training	4
O14196	O14196	0	Training	0
Q9Y4E1	Q9Y4E1	0	Training	1
Q9CQK7	Q9CQK7	0	Training	2
Q5SS91	Q5SS91	0	Training	3
P12294	P12294	0	Training	4
Q9H008	Q9H008	0	Training	0
O43006	O43006	0	Training	1
Q9CR14	Q9CR14	0	Training	2
Q06152	Q06152	0	Training	3
Q8LGZ9	Q8LGZ9	0	Training	4
O48528	O48528	0	Training	0
P39678	P39678	0	Training	1
Q9NP94	Q9NP94	0	Training	2
P21245	P21245	0	Training	3
P08635	P08635	0	Training	4
P26786	P26786	0	Training	0
Q8GTS1	Q8GTS1	0	Training	1
O44997	O44997	0	Training	2
P83212	P83212	0	Training	3
Q93246	Q93246	0	Training	4
Q9GZY4	Q9GZY4	0	Training	0
Q7XB51	Q7XB51	0	Training	1
O60941	O60941	0	Training	2
Q96KP4	Q96KP4	0	Training	3
Q9P127	Q9P127	0	Training	4
O15504	O15504	0	Training	0
P91399	P91399	0	Training	1
O14832	O14832	0	Training	2
Q16581	Q16581	0	Training	3
P50548	P50548	0	Training	4
Q12462	Q12462	0	Training	0
A0A2R6X6S3	A0A2R6X6S3	0	Training	1
A2YMU2	A2YMU2	0	Training	2
Q9ZVZ9	Q9ZVZ9	0	Training	3
Q8IZP1	Q8IZP1	0	Training	4
Q05949	Q05949	0	Training	0
Q8GUT5	Q8GUT5	0	Training	1
Q0JJ05	Q0JJ05	0	Training	2
A8MQN2	A8MQN2	0	Training	3
Q8NDZ2	Q8NDZ2	0	Training	4
Q86T26	Q86T26	0	Training	0
Q6NNI3	Q6NNI3	0	Training	1
Q9NRY6	Q9NRY6	0	Training	2
B8BNY7	B8BNY7	0	Training	3
Q3ED65	Q3ED65	0	Training	4
Q94AH1	Q94AH1	0	Training	0
Q25825	Q25825	0	Training	1
O43070	O43070	0	Training	2
Q86WB0	Q86WB0	0	Training	3
Q4WF55	Q4WF55	0	Training	4
Q8MUF9	Q8MUF9	0	Training	0
Q12106	Q12106	0	Training	1
Q02721	Q02721	0	Training	2
Q8C9B9	Q8C9B9	0	Training	3
Q8SXD4	Q8SXD4	0	Training	4
P62847	P62847	0	Training	0
O23210	O23210	0	Training	1
Q6PJ21	Q6PJ21	0	Training	2
P21190	P21190	0	Training	3
P22980	P22980	0	Training	4
P42117	P42117	0	Training	0
Q02060	Q02060	0	Training	1
P0DPK0	P0DPK0	0	Training	2
Q9LPL4	Q9LPL4	0	Training	3
Q54HC6	Q54HC6	0	Training	4
Q10573	Q10573	0	Training	0
P38786	P38786	0	Training	1
Q96T68	Q96T68	0	Training	2
O74824	O74824	0	Training	3
P06292	P06292	0	Training	4
P29509	P29509	0	Training	0
Q10990	Q10990	0	Training	1
P42935	P42935	0	Training	2
Q95U54	Q95U54	0	Training	3
O02073	O02073	0	Training	4
O42662	O42662	0	Training	0
Q8GXH3	Q8GXH3	0	Training	1
Q7L5D6	Q7L5D6	0	Training	2
Q3UL36	Q3UL36	0	Training	3
Q9HG09	Q9HG09	0	Training	4
Q9C565	Q9C565	0	Training	0
Q96KR7	Q96KR7	0	Training	1
Q14241	Q14241	0	Training	2
Q91ZX6	Q91ZX6	0	Training	3
Q02932	Q02932	0	Training	4
P82412	P82412	0	Training	0
Q15120	Q15120	0	Training	1
Q9UNE7	Q9UNE7	0	Training	2
Q96K80	Q96K80	0	Training	3
A0A2I0BUK1	A0A2I0BUK1	0	Training	4
Q8VHW8	Q8VHW8	0	Training	0
Q3UL53	Q3UL53	0	Training	1
Q9DBL9	Q9DBL9	0	Training	2
Q6NLW5	Q6NLW5	0	Training	3
Q4PLS0	Q4PLS0	0	Training	4
P38751	P38751	0	Training	0
Q9M199	Q9M199	0	Training	1
A8CVF3	A8CVF3	0	Training	2
Q8WVT3	Q8WVT3	0	Training	3
Q12415	Q12415	0	Training	4
Q9SL95	Q9SL95	0	Training	0
Q12514	Q12514	0	Training	1
Q7S7U5	Q7S7U5	0	Training	2
P21359	P21359	0	Training	3
P21145	P21145	0	Training	4
Q06679	Q06679	0	Training	0
Q92574	Q92574	0	Training	1
Q9W484	Q9W484	0	Training	2
Q07343	Q07343	0	Training	3
Q9P6N2	Q9P6N2	0	Training	4
Q7RTY1	Q7RTY1	0	Training	0
Q9UIL8	Q9UIL8	0	Training	1
Q5XVG3	Q5XVG3	0	Training	2
P33076	P33076	0	Training	3
Q9LI74	Q9LI74	0	Training	4
O94328	O94328	0	Training	0
P30038	P30038	0	Training	1
Q94AU9	Q94AU9	0	Training	2
Q61146	Q61146	0	Training	3
O43808	O43808	0	Training	4
P22907	P22907	0	Training	0
Q23229	Q23229	0	Training	1
Q18171	Q18171	0	Training	2
Q9LS90	Q9LS90	0	Training	3
Q8R0W0	Q8R0W0	0	Training	4
Q8NFT6	Q8NFT6	0	Training	0
P86924	P86924	0	Training	1
P38777	P38777	0	Training	2
Q9SJZ6	Q9SJZ6	0	Training	3
Q92262	Q92262	0	Training	4
Q62261	Q62261	0	Training	0
Q381V1	Q381V1	0	Training	1
Q9JMA2	Q9JMA2	0	Training	2
Q56YA5	Q56YA5	0	Training	3
Q6Y5D8	Q6Y5D8	0	Training	4
Q04601	Q04601	0	Training	0
Q00471	Q00471	0	Training	1
Q9U280	Q9U280	0	Training	2
O60057	O60057	0	Training	3
Q9P5M9	Q9P5M9	0	Training	4
Q9P0K7	Q9P0K7	0	Training	0
Q9P7B8	Q9P7B8	0	Training	1
Q9P7H8	Q9P7H8	0	Training	2
P0DP99	P0DP99	0	Training	3
P22135	P22135	0	Training	4
Q8S9G8	Q8S9G8	0	Training	0
Q93442	Q93442	0	Training	1
Q8IX15	Q8IX15	0	Training	2
Q9SX29	Q9SX29	0	Training	3
Q8RXD3	Q8RXD3	0	Training	4
Q9VKM1	Q9VKM1	0	Training	0
Q9VN45	Q9VN45	0	Training	1
Q969P5	Q969P5	0	Training	2
Q15003	Q15003	0	Training	3
P00430	P00430	0	Training	4
Q14CX5	Q14CX5	0	Training	0
Q8WWY6	Q8WWY6	0	Training	1
Q9USX4	Q9USX4	0	Training	2
Q20709	Q20709	0	Training	3
Q969X6	Q969X6	0	Training	4
Q06449	Q06449	0	Training	0
P57728	P57728	0	Training	1
Q3S4A7	Q3S4A7	0	Training	2
P92189	P92189	0	Training	3
Q6U6H1	Q6U6H1	0	Training	4
F4HYF3	F4HYF3	0	Training	0
Q8BM75	Q8BM75	0	Training	1
P32521	P32521	0	Training	2
Q04073	Q04073	0	Training	3
Q9VE86	Q9VE86	0	Training	4
D0E0C2	D0E0C2	0	Training	0
Q9EQ28	Q9EQ28	0	Training	1
Q9URQ3	Q9URQ3	0	Training	2
Q60866	Q60866	0	Training	3
P32063	P32063	0	Training	4
P38065	P38065	0	Training	0
Q9BVJ7	Q9BVJ7	0	Training	1
A0A2Z4LIS9	A0A2Z4LIS9	0	Training	2
P47019	P47019	0	Training	3
Q9H4B6	Q9H4B6	0	Training	4
P00813	P00813	0	Training	0
F4I718	F4I718	0	Training	1
P40567	P40567	0	Training	2
Q9UGR2	Q9UGR2	0	Training	3
Q9W0K4	Q9W0K4	0	Training	4
Q00IB6	Q00IB6	0	Training	0
O60682	O60682	0	Training	1
P07250	P07250	0	Training	2
Q61510	Q61510	0	Training	3
P38890	P38890	0	Training	4
Q9NXR7	Q9NXR7	0	Training	0
O60097	O60097	0	Training	1
Q9LK34	Q9LK34	0	Training	2
P41229	P41229	0	Training	3
Q03937	Q03937	0	Training	4
P07272	P07272	0	Training	0
O94248	O94248	0	Training	1
Q94920	Q94920	0	Training	2
Q9QZ04	Q9QZ04	0	Training	3
Q93008	Q93008	0	Training	4
O14981	O14981	0	Training	0
P38872	P38872	0	Training	1
A0A455ZAR2	A0A455ZAR2	0	Training	2
Q61624	Q61624	0	Training	3
Q32PI6	Q32PI6	0	Training	4
Q09793	Q09793	0	Training	0
Q9H334	Q9H334	0	Training	1
O94238	O94238	0	Training	2
P14868	P14868	0	Training	3
Q9TZ64	Q9TZ64	0	Training	4
P47148	P47148	0	Training	0
O74359	O74359	0	Training	1
Q8GUI6	Q8GUI6	0	Training	2
P41247	P41247	0	Training	3
Q03954	Q03954	0	Training	4
P07910	P07910	0	Training	0
Q27934	Q27934	0	Training	1
P32585	P32585	0	Training	2
Q8VYZ5	Q8VYZ5	0	Training	3
Q9ERQ3	Q9ERQ3	0	Training	4
D3ZAW2	D3ZAW2	0	Training	0
P34567	P34567	0	Training	1
Q7SHR6	Q7SHR6	0	Training	2
Q9C9T2	Q9C9T2	0	Training	3
P33201	P33201	0	Training	4
E9PXM9	E9PXM9	0	Training	0
Q8NAP3	Q8NAP3	0	Training	1
Q96VH5	Q96VH5	0	Training	2
Q10103	Q10103	0	Training	3
P11860	P11860	0	Training	4
P15325	P15325	0	Training	0
Q1MT80	Q1MT80	0	Training	1
Q9UJX5	Q9UJX5	0	Training	2
Q8IWD4	Q8IWD4	0	Training	3
Q96QA5	Q96QA5	0	Training	4
Q9SNB6	Q9SNB6	0	Training	0
P59178	P59178	0	Training	1
O13988	O13988	0	Training	2
P36161	P36161	0	Training	3
Q7Z695	Q7Z695	0	Training	4
P0DP88	P0DP88	0	Training	0
P51906	P51906	0	Training	1
P32807	P32807	0	Training	2
E1JH25	E1JH25	0	Training	3
P04117	P04117	0	Training	4
P53070	P53070	0	Training	0
Q24459	Q24459	0	Training	1
Q5T890	Q5T890	0	Training	2
P43332	P43332	0	Training	3
Q8WVY7	Q8WVY7	0	Training	4
P29677	P29677	0	Training	0
P78753	P78753	0	Training	1
O75665	O75665	0	Training	2
F4KCE9	F4KCE9	0	Training	3
Q383Q5	Q383Q5	0	Training	4
Q96AP0	Q96AP0	0	Training	0
Q9LTQ0	Q9LTQ0	0	Training	1
W0RYD3	W0RYD3	0	Training	2
P28644	P28644	0	Training	3
P82244	P82244	0	Training	4
P97609	P97609	0	Training	0
P43582	P43582	0	Training	1
Q12321	Q12321	0	Training	2
P19173	P19173	0	Training	3
Q9NS91	Q9NS91	0	Training	4
Q04089	Q04089	0	Training	0
P25441	P25441	0	Training	1
D4A7U2	D4A7U2	0	Training	2
Q6PGP7	Q6PGP7	0	Training	3
O42804	O42804	0	Training	4
P53254	P53254	0	Training	0
Q9M219	Q9M219	0	Training	1
A0A7U2MSD6	A0A7U2MSD6	0	Training	2
Q03774	Q03774	0	Training	3
S8EZA7	S8EZA7	0	Training	4
Q9FWR4	Q9FWR4	0	Training	0
Q9LZX6	Q9LZX6	0	Training	1
Q8BUX5	Q8BUX5	0	Training	2
Q9FJW4	Q9FJW4	0	Training	3
Q6R3K9	Q6R3K9	0	Training	4
Q8VIM5	Q8VIM5	0	Training	0
Q965H3	Q965H3	0	Training	1
Q9NX55	Q9NX55	0	Training	2
Q5N712	Q5N712	0	Training	3
P48376	P48376	0	Training	4
O74910	O74910	0	Training	0
Q9LFC0	Q9LFC0	0	Training	1
P40072	P40072	0	Training	2
Q9QWV4	Q9QWV4	0	Training	3
Q9FX53	Q9FX53	0	Training	4
O64973	O64973	0	Training	0
P41161	P41161	0	Training	1
Q9TZ70	Q9TZ70	0	Training	2
Q84JL7	Q84JL7	0	Training	3
Q26635	Q26635	0	Training	4
Q3KRB8	Q3KRB8	0	Training	0
Q9H9A7	Q9H9A7	0	Training	1
Q9D6J5	Q9D6J5	0	Training	2
Q9UK41	Q9UK41	0	Training	3
Q67UU9	Q67UU9	0	Training	4
Q96N11	Q96N11	0	Training	0
Q6VY05	Q6VY05	0	Training	1
Q9H6Z9	Q9H6Z9	0	Training	2
P34087	P34087	0	Training	3
Q9Y388	Q9Y388	0	Training	4
Q9GSF8	Q9GSF8	0	Training	0
Q3UHH1	Q3UHH1	0	Training	1
O22914	O22914	0	Training	2
O43543	O43543	0	Training	3
Q9HGN4	Q9HGN4	0	Training	4
P48412	P48412	0	Training	0
Q5JPH6	Q5JPH6	0	Training	1
Q9VQB6	Q9VQB6	0	Training	2
Q9LEM8	Q9LEM8	0	Training	3
P41073	P41073	0	Training	4
Q8L557	Q8L557	0	Training	0
Q96DY5	Q96DY5	0	Training	1
Q9P3U7	Q9P3U7	0	Training	2
Q9NWS8	Q9NWS8	0	Training	3
P82194	P82194	0	Training	4
Q5T8A7	Q5T8A7	0	Training	0
Q0VD86	Q0VD86	0	Training	1
P40528	P40528	0	Training	2
P14693	P14693	0	Training	3
Q9LZS0	Q9LZS0	0	Training	4
P50947	P50947	0	Training	0
O94609	O94609	0	Training	1
Q9HAI6	Q9HAI6	0	Training	2
A2A8T7	A2A8T7	0	Training	3
Q9H3P2	Q9H3P2	0	Training	4
Q12481	Q12481	0	Training	0
P54254	P54254	0	Training	1
P0C870	P0C870	0	Training	2
Q3E7A4	Q3E7A4	0	Training	3
Q9CAC5	Q9CAC5	0	Training	4
Q9NUL5	Q9NUL5	0	Training	0
Q3UNH4	Q3UNH4	0	Training	1
Q99P30	Q99P30	0	Training	2
U9W802	U9W802	0	Training	3
Q6NW34	Q6NW34	0	Training	4
P41970	P41970	0	Training	0
Q6NPS8	Q6NPS8	0	Training	1
Q9H5F2	Q9H5F2	0	Training	2
Q9ZWS6	Q9ZWS6	0	Training	3
P82715	P82715	0	Training	4
P97460	P97460	0	Training	0
A2AMM0	A2AMM0	0	Training	1
Q9VE04	Q9VE04	0	Training	2
P21357	P21357	0	Training	3
Q9Y7Y5	Q9Y7Y5	0	Training	4
Q07555	Q07555	0	Training	0
P14724	P14724	0	Training	1
Q57V03	Q57V03	0	Training	2
B1AWL2	B1AWL2	0	Training	3
P20941	P20941	0	Training	4
P87017	P87017	0	Training	0
P08907	P08907	0	Training	1
P0CT58	P0CT58	0	Training	2
Q8VYF7	Q8VYF7	0	Training	3
P21801	P21801	0	Training	4
Q9FPS9	Q9FPS9	0	Training	0
Q03771	Q03771	0	Training	1
P25451	P25451	0	Training	2
Q9LIQ9	Q9LIQ9	0	Training	3
Q9H0G5	Q9H0G5	0	Training	4
Q58WW2	Q58WW2	0	Training	0
Q923W1	Q923W1	0	Training	1
Q1K8V2	Q1K8V2	0	Training	2
Q9P6R0	Q9P6R0	0	Training	3
P25649	P25649	0	Training	4
Q7LL22	Q7LL22	0	Training	0
Q9UGC7	Q9UGC7	0	Training	1
O75367	O75367	0	Training	2
P38769	P38769	0	Training	3
Q6ZMT4	Q6ZMT4	0	Training	4
Q9FGQ9	Q9FGQ9	0	Training	0
Q0WPU1	Q0WPU1	0	Training	1
O94450	O94450	0	Training	2
Q43715	Q43715	0	Training	3
Q15398	Q15398	0	Training	4
P07195	P07195	0	Training	0
Q91VJ5	Q91VJ5	0	Training	1
Q6F2E7	Q6F2E7	0	Training	2
Q86WV5	Q86WV5	0	Training	3
Q5NCQ5	Q5NCQ5	0	Training	4
Q9LES4	Q9LES4	0	Training	0
Q60547	Q60547	0	Training	1
Q8TD31	Q8TD31	0	Training	2
P24613	P24613	0	Training	3
O14064	O14064	0	Training	4
Q53GS9	Q53GS9	0	Training	0
Q9Y2D1	Q9Y2D1	0	Training	1
Q62141	Q62141	0	Training	2
H0YL14	H0YL14	0	Training	3
Q9WTV7	Q9WTV7	0	Training	4
E9PYL2	E9PYL2	0	Training	0
Q9SRX9	Q9SRX9	0	Training	1
P01109	P01109	0	Training	2
O43819	O43819	0	Training	3
O60336	O60336	0	Training	4
Q9P7T4	Q9P7T4	0	Training	0
Q9QYB1	Q9QYB1	0	Training	1
O13758	O13758	0	Training	2
Q9UUH3	Q9UUH3	0	Training	3
Q17RH7	Q17RH7	0	Training	4
O65258	O65258	0	Training	0
Q9VQ30	Q9VQ30	0	Training	1
Q6IUP1	Q6IUP1	0	Training	2
Q8VY80	Q8VY80	0	Training	3
Q09M02	Q09M02	0	Training	4
Q12405	Q12405	0	Training	0
O54982	O54982	0	Training	1
P82195	P82195	0	Training	2
Q93W20	Q93W20	0	Training	3
Q03565	Q03565	0	Training	4
Q7Z2W9	Q7Z2W9	0	Training	0
Q9NX76	Q9NX76	0	Training	1
Q05648	Q05648	0	Training	2
Q8BQP9	Q8BQP9	0	Training	3
P17152	P17152	0	Training	4
Q504T8	Q504T8	0	Training	0
Q96SB3	Q96SB3	0	Training	1
O94286	O94286	0	Training	2
Q9NW75	Q9NW75	0	Training	3
Q3E7B7	Q3E7B7	0	Training	4
P47128	P47128	0	Training	0
Q90X64	Q90X64	0	Training	1
Q6DN90	Q6DN90	0	Training	2
O94761	O94761	0	Training	3
E7FKV8	E7FKV8	0	Training	4
O13800	O13800	0	Training	0
Q9UUG2	Q9UUG2	0	Training	1
Q9GS00	Q9GS00	0	Training	2
P82673	P82673	0	Training	3
