Q12396	Accession	Label	Set	CV_Fold	O74740
	Q8WU10	0	Training	4	Q8WU10
	O35671	0	Training	0	O35671
	Q9WUR2	0	Training	1	Q9WUR2
	P40530	0	Training	2	P40530
	Q8VYS2	0	Training	3	Q8VYS2
	Q15596	0	Training	4	Q15596
	Q0VC21	0	Training	0	Q0VC21
	O96237	0	Training	1	O96237
	G5EGK5	0	Training	2	G5EGK5
	Q9FWA3	0	Training	3	Q9FWA3
	Q9BUK6	0	Training	4	Q9BUK6
	P23490	0	Training	0	P23490
	P40090	0	Training	1	P40090
	Q7XI96	0	Training	2	Q7XI96
	Q9VLP3	0	Training	3	Q9VLP3
	P50535	0	Training	4	P50535
	P34162	0	Training	0	P34162
	P42845	0	Training	1	P42845
	Q9UHD9	0	Training	2	Q9UHD9
	Q9LYD9	0	Training	3	Q9LYD9
	P40043	0	Training	4	P40043
	Q5HYJ3	0	Training	0	Q5HYJ3
	P39956	0	Training	1	P39956
	Q53KW9	0	Training	2	Q53KW9
	Q8BGY9	0	Training	3	Q8BGY9
	P43619	0	Training	4	P43619
	O13838	0	Training	0	O13838
	P47069	0	Training	1	P47069
	Q19541	0	Training	2	Q19541
	P87297	0	Training	3	P87297
	Q3TYA6	0	Training	4	Q3TYA6
	Q7XYY2	0	Training	0	Q7XYY2
	G5ECD6	0	Training	1	G5ECD6
	Q1K528	0	Training	2	Q1K528
	Q9Y3B8	0	Training	3	Q9Y3B8
	G5EGU9	0	Training	4	G5EGU9
	Q96PZ0	0	Training	0	Q96PZ0
	P36521	0	Training	1	P36521
	Q9P802	0	Training	2	Q9P802
	Q39163	0	Training	3	Q39163
	Q06102	0	Training	4	Q06102
	P08044	0	Training	0	P08044
	Q9SI64	0	Training	1	Q9SI64
	O75554	0	Training	2	O75554
	Q86YH6	0	Training	3	Q86YH6
	O89050	0	Training	4	O89050
	Q15013	0	Training	0	Q15013
	Q5T4T6	0	Training	1	Q5T4T6
	Q9T0A4	0	Training	2	Q9T0A4
	Q7RYW8	0	Training	3	Q7RYW8
	Q5DTW7	0	Training	4	Q5DTW7
	Q8ITW8	0	Training	0	Q8ITW8
	P52655	0	Training	1	P52655
	Q80ZI1	0	Training	2	Q80ZI1
	A1L4Y1	0	Training	3	A1L4Y1
	Q9BRU2	0	Training	4	Q9BRU2
	Q8N726	0	Training	0	Q8N726
	P98078	0	Training	1	P98078
	Q8JFQ4	0	Training	2	Q8JFQ4
	Q9VW15	0	Training	3	Q9VW15
	Q95QD7	0	Training	4	Q95QD7
	Q9JK95	0	Training	0	Q9JK95
	Q9UT72	0	Training	1	Q9UT72
	P40317	0	Training	2	P40317
	Q9UJW9	0	Training	3	Q9UJW9
	P53170	0	Training	4	P53170
	P00927	0	Training	0	P00927
	O14318	0	Training	1	O14318
	P36629	0	Training	2	P36629
	Q02086	0	Training	3	Q02086
	P61460	0	Training	4	P61460
	P04792	0	Training	0	P04792
	Q9NYH9	0	Training	1	Q9NYH9
	Q9CRB9	0	Training	2	Q9CRB9
	Q9JMI1	0	Training	3	Q9JMI1
	Q9FME2	0	Training	4	Q9FME2
	Q8VZL6	0	Training	0	Q8VZL6
	O55102	0	Training	1	O55102
	P49454	0	Training	2	P49454
	Q39055	0	Training	3	Q39055
	P26017	0	Training	4	P26017
	P38961	0	Training	0	P38961
	Q17635	0	Training	1	Q17635
	Q94C69	0	Training	2	Q94C69
	O60503	0	Training	3	O60503
	O74504	0	Training	4	O74504
	Q9FJI5	0	Training	0	Q9FJI5
	Q96TA1	0	Training	1	Q96TA1
	P07273	0	Training	2	P07273
	B2D6P4	0	Training	3	B2D6P4
	Q39659	0	Training	4	Q39659
	P35557	0	Training	0	P35557
	P54791	0	Training	1	P54791
	Q9NVH2	0	Training	2	Q9NVH2
	P26041	0	Training	3	P26041
	Q6DRC5	0	Training	4	Q6DRC5
	Q941D3	0	Training	0	Q941D3
	O48716	0	Training	1	O48716
	Q78T81	0	Training	2	Q78T81
	Q04175	0	Training	3	Q04175
	Q9H3K2	0	Training	4	Q9H3K2
	Q6ZV65	0	Training	0	Q6ZV65
	P61581	0	Training	1	P61581
	O13769	0	Training	2	O13769
	Q13886	0	Training	3	Q13886
	Q9C950	0	Training	4	Q9C950
	Q9H061	0	Training	0	Q9H061
	A8DYY6	0	Training	1	A8DYY6
	P38909	0	Training	2	P38909
	Q6IEG0	0	Training	3	Q6IEG0
	O94822	0	Training	4	O94822
	Q99NB1	0	Training	0	Q99NB1
	Q8C9X6	0	Training	1	Q8C9X6
	P21228	0	Training	2	P21228
	O74761	0	Training	3	O74761
	P48039	0	Training	4	P48039
	Q7TSH3	0	Training	0	Q7TSH3
	Q06668	0	Training	1	Q06668
	Q14916	0	Training	2	Q14916
	Q9P7P2	0	Training	3	Q9P7P2
	Q12905	0	Training	4	Q12905
	P17558	0	Training	0	P17558
	Q9S713	0	Training	1	Q9S713
	P54783	0	Training	2	P54783
	O18412	0	Training	3	O18412
	P30658	0	Training	4	P30658
	P00314	0	Training	0	P00314
	Q9VYY4	0	Training	1	Q9VYY4
	Q8NCN4	0	Training	2	Q8NCN4
	Q80VL0	0	Training	3	Q80VL0
	O77059	0	Training	4	O77059
	Q9H9J2	0	Training	0	Q9H9J2
	P38737	0	Training	1	P38737
	Q9LFA3	0	Training	2	Q9LFA3
	Q15428	0	Training	3	Q15428
	Q52M58	0	Training	4	Q52M58
	P0DO23	0	Training	0	P0DO23
	Q86UT6	0	Training	1	Q86UT6
	Q9UQN3	0	Training	2	Q9UQN3
	P0C2B6	0	Training	3	P0C2B6
	Q00816	0	Training	4	Q00816
	P33322	0	Training	0	P33322
	P48015	0	Training	1	P48015
	Q10335	0	Training	2	Q10335
	Q12024	0	Training	3	Q12024
	Q03525	0	Training	4	Q03525
	Q08492	0	Training	0	Q08492
	Q02040	0	Training	1	Q02040
	Q9Z1X9	0	Training	2	Q9Z1X9
	Q9ES19	0	Training	3	Q9ES19
	Q9UMY1	0	Training	4	Q9UMY1
	O80883	0	Training	0	O80883
	P87152	0	Training	1	P87152
	Q9XVI2	0	Training	2	Q9XVI2
	Q9VQI9	0	Training	3	Q9VQI9
	Q92341	0	Training	4	Q92341
	P89114	0	Training	0	P89114
	Q7L3V2	0	Training	1	Q7L3V2
	Q99829	0	Training	2	Q99829
	Q03370	0	Training	3	Q03370
	Q7S6M9	0	Training	4	Q7S6M9
	P42695	0	Training	0	P42695
	P32970	0	Training	1	P32970
	Q9BPW8	0	Training	2	Q9BPW8
	Q9SHZ6	0	Training	3	Q9SHZ6
	P32855	0	Training	4	P32855
	P22735	0	Training	0	P22735
	Q9N589	0	Training	1	Q9N589
	Q7XBS0	0	Training	2	Q7XBS0
	P70671	0	Training	3	P70671
	P42356	0	Training	4	P42356
	P40380	0	Training	0	P40380
	Q02354	0	Training	1	Q02354
	Q9VGH1	0	Training	2	Q9VGH1
	Q8VC49	0	Training	3	Q8VC49
	P53081	0	Training	4	P53081
	P04921	0	Training	0	P04921
	Q9LPV5	0	Training	1	Q9LPV5
	Q8WUA4	0	Training	2	Q8WUA4
	Q12509	0	Training	3	Q12509
	Q8RY95	0	Training	4	Q8RY95
	Q94FL6	0	Training	0	Q94FL6
	Q8WV93	0	Training	1	Q8WV93
	Q9N4M4	0	Training	2	Q9N4M4
	Q6IDB0	0	Training	3	Q6IDB0
	P40513	0	Training	4	P40513
	O55236	0	Training	0	O55236
	O94868	0	Training	1	O94868
	Q9USU3	0	Training	2	Q9USU3
	Q9LDD5	0	Training	3	Q9LDD5
	Q9EST4	0	Training	4	Q9EST4
	Q9D385	0	Training	0	Q9D385
	Q9XZS8	0	Training	1	Q9XZS8
	Q10740	0	Training	2	Q10740
	O82660	0	Training	3	O82660
	P59942	0	Training	4	P59942
	Q8TC71	0	Training	0	Q8TC71
	P29374	0	Training	1	P29374
	O94668	0	Training	2	O94668
	P38824	0	Training	3	P38824
	P0DO24	0	Training	4	P0DO24
	O43822	0	Training	0	O43822
	P39717	0	Training	1	P39717
	Q6B9X6	0	Training	2	Q6B9X6
	P51970	0	Training	3	P51970
	Q9UTR9	0	Training	4	Q9UTR9
	Q9JHR9	0	Training	0	Q9JHR9
	Q09675	0	Training	1	Q09675
	O64827	0	Training	2	O64827
	O43137	0	Training	3	O43137
	Q93YU8	0	Training	4	Q93YU8
	Q14289	0	Training	0	Q14289
	P46943	0	Training	1	P46943
	Q7SA90	0	Training	2	Q7SA90
	P25627	0	Training	3	P25627
	Q6ZN28	0	Training	4	Q6ZN28
	Q9Y6N1	0	Training	0	Q9Y6N1
	Q9Y3Z3	0	Training	1	Q9Y3Z3
	Q8TBE7	0	Training	2	Q8TBE7
	P51140	0	Training	3	P51140
	Q3URQ0	0	Training	4	Q3URQ0
	Q21446	0	Training	0	Q21446
	Q4G0N4	0	Training	1	Q4G0N4
	O43663	0	Training	2	O43663
	Q0PGJ6	0	Training	3	Q0PGJ6
	P27929	0	Training	4	P27929
	P48595	0	Training	0	P48595
	Q9JJK1	0	Training	1	Q9JJK1
	Q5SXI5	0	Training	2	Q5SXI5
	Q7Z2E3	0	Training	3	Q7Z2E3
	P40566	0	Training	4	P40566
	O42913	0	Training	0	O42913
	Q8BZ97	0	Training	1	Q8BZ97
	O75616	0	Training	2	O75616
	O95229	0	Training	3	O95229
	Q99ML9	0	Training	4	Q99ML9
	O96000	0	Training	0	O96000
	H2L006	0	Training	1	H2L006
	P40517	0	Training	2	P40517
	Q80VA5	0	Training	3	Q80VA5
	A9LNK9	0	Training	4	A9LNK9
	P38265	0	Training	0	P38265
	Q39255	0	Training	1	Q39255
	Q9NZE8	0	Training	2	Q9NZE8
	O14277	0	Training	3	O14277
	Q9NS73	0	Training	4	Q9NS73
	Q8WT44	0	Training	0	Q8WT44
	Q12749	0	Training	1	Q12749
	P48329	0	Training	2	P48329
	O22806	0	Training	3	O22806
	B9TSP7	0	Training	4	B9TSP7
	P85845	0	Training	0	P85845
	Q22355	0	Training	1	Q22355
	Q84JK2	0	Training	2	Q84JK2
	Q56X52	0	Training	3	Q56X52
	Q96SB8	0	Training	4	Q96SB8
	P29372	0	Training	0	P29372
	Q96LL9	0	Training	1	Q96LL9
	Q24573	0	Training	2	Q24573
	P32349	0	Training	3	P32349
	Q9EQ80	0	Training	4	Q9EQ80
	Q9UGM6	0	Training	0	Q9UGM6
	P32761	0	Training	1	P32761
	A6NLJ0	0	Training	2	A6NLJ0
	P10627	0	Training	3	P10627
	Q54QR9	0	Training	4	Q54QR9
	Q9GZL7	0	Training	0	Q9GZL7
	O35084	0	Training	1	O35084
	P37299	0	Training	2	P37299
	Q9Z213	0	Training	3	Q9Z213
	Q9NWR8	0	Training	4	Q9NWR8
	Q04411	0	Training	0	Q04411
	Q9EP97	0	Training	1	Q9EP97
	Q00723	0	Training	2	Q00723
	O04616	0	Training	3	O04616
	Q03188	0	Training	4	Q03188
	Q9SZI6	0	Training	0	Q9SZI6
	Q96H22	0	Training	1	Q96H22
	Q8N5Y2	0	Training	2	Q8N5Y2
	Q96AG3	0	Training	3	Q96AG3
	Q16594	0	Training	4	Q16594
	P82611	0	Training	0	P82611
	Q9P7M1	0	Training	1	Q9P7M1
	Q9NR00	0	Training	2	Q9NR00
	Q6X7J9	0	Training	3	Q6X7J9
	Q04430	0	Training	4	Q04430
	Q96C03	0	Training	0	Q96C03
	Q86U90	0	Training	1	Q86U90
	Q96ST8	0	Training	2	Q96ST8
	Q9FN48	0	Training	3	Q9FN48
	Q9H2K8	0	Training	4	Q9H2K8
	O13297	0	Training	0	O13297
	Q9Y241	0	Training	1	Q9Y241
	Q12049	0	Training	2	Q12049
	Q9NVH0	0	Training	3	Q9NVH0
	Q9LIK9	0	Training	4	Q9LIK9
	O43030	0	Training	0	O43030
	Q9LF68	0	Training	1	Q9LF68
	Q9SZ63	0	Training	2	Q9SZ63
	Q9BRP1	0	Training	3	Q9BRP1
	Q920Q2	0	Training	4	Q920Q2
	F4ISV6	0	Training	0	F4ISV6
	F4K1B4	0	Training	1	F4K1B4
	P40156	0	Training	2	P40156
	P38779	0	Training	3	P38779
	P13280	0	Training	4	P13280
	Q2T9J0	0	Training	0	Q2T9J0
	Q80TH2	0	Training	1	Q80TH2
	Q6DFQ7	0	Training	2	Q6DFQ7
	Q93356	0	Training	3	Q93356
	Q8SX37	0	Training	4	Q8SX37
	Q5H9R7	0	Training	0	Q5H9R7
	Q8CJ00	0	Training	1	Q8CJ00
	Q10F03	0	Training	2	Q10F03
	Q96NY9	0	Training	3	Q96NY9
	Q9JHI9	0	Training	4	Q9JHI9
	P39103	0	Training	0	P39103
	Q9FVE6	0	Training	1	Q9FVE6
	Q3V0Q6	0	Training	2	Q3V0Q6
	Q6YN16	0	Training	3	Q6YN16
	Q84W65	0	Training	4	Q84W65
	Q86Y97	0	Training	0	Q86Y97
	Q96KM6	0	Training	1	Q96KM6
	Q9FG00	0	Training	2	Q9FG00
	P56385	0	Training	3	P56385
	Q9FE22	0	Training	4	Q9FE22
	Q12167	0	Training	0	Q12167
	Q0DIQ5	0	Training	1	Q0DIQ5
	Q6AX31	0	Training	2	Q6AX31
	P53895	0	Training	3	P53895
	P47027	0	Training	4	P47027
	P26321	0	Training	0	P26321
	Q1M168	0	Training	1	Q1M168
	Q9EPB5	0	Training	2	Q9EPB5
	Q9Y113	0	Training	3	Q9Y113
	Q18593	0	Training	4	Q18593
	P56537	0	Training	0	P56537
	Q8WVI0	0	Training	1	Q8WVI0
	P38838	0	Training	2	P38838
	Q6XUX1	0	Training	3	Q6XUX1
	Q03631	0	Training	4	Q03631
	Q9NWT8	0	Training	0	Q9NWT8
	Q6S4P4	0	Training	1	Q6S4P4
	Q925D4	0	Training	2	Q925D4
	Q19360	0	Training	3	Q19360
	O94516	0	Training	4	O94516
	Q96B42	0	Training	0	Q96B42
	Q9CR61	0	Training	1	Q9CR61
	Q9P7E0	0	Training	2	Q9P7E0
	P82929	0	Training	3	P82929
	O14310	0	Training	4	O14310
	Q9SJQ6	0	Training	0	Q9SJQ6
	Q04359	0	Training	1	Q04359
	P53920	0	Training	2	P53920
	P17629	0	Training	3	P17629
	Q9D8B6	0	Training	4	Q9D8B6
	Q15170	0	Training	0	Q15170
	P38064	0	Training	1	P38064
	Q86UB2	0	Training	2	Q86UB2
	Q147X3	0	Training	3	Q147X3
	Q96T76	0	Training	4	Q96T76
	Q39134	0	Training	0	Q39134
	Q9Y3R4	0	Training	1	Q9Y3R4
	Q9FKA7	0	Training	2	Q9FKA7
	Q8IU80	0	Training	3	Q8IU80
	P45976	0	Training	4	P45976
	Q9VKY1	0	Training	0	Q9VKY1
	P32357	0	Training	1	P32357
	H2KZH5	0	Training	2	H2KZH5
	Q96BN2	0	Training	3	Q96BN2
	Q9UJX3	0	Training	4	Q9UJX3
	F4IHY7	0	Training	0	F4IHY7
	A0A436ZRX2	0	Training	1	A0A436ZRX2
	Q8VC65	0	Training	2	Q8VC65
	Q9FGH9	0	Training	3	Q9FGH9
	O75832	0	Training	4	O75832
	Q7Z2D5	0	Training	0	Q7Z2D5
	O61715	0	Training	1	O61715
	Q801E2	0	Training	2	Q801E2
	O13881	0	Training	3	O13881
	Q6UJY2	0	Training	4	Q6UJY2
	P49916	0	Training	0	P49916
	Q9FXT6	0	Training	1	Q9FXT6
	Q9CYF5	0	Training	2	Q9CYF5
	Q96A26	0	Training	3	Q96A26
	Q8L3P4	0	Training	4	Q8L3P4
	Q9UT19	0	Training	0	Q9UT19
	Q10099	0	Training	1	Q10099
	Q8VXP3	0	Training	2	Q8VXP3
	Q5JTV8	0	Training	3	Q5JTV8
	Q60974	0	Training	4	Q60974
	Q3ZCG2	0	Training	0	Q3ZCG2
	Q96EA4	0	Training	1	Q96EA4
	O60158	0	Training	2	O60158
	Q969S3	0	Training	3	Q969S3
	Q06139	0	Training	4	Q06139
	O74796	0	Training	0	O74796
	Q9H583	0	Training	1	Q9H583
	P53803	0	Training	2	P53803
	A0A5E4M3Q4	0	Training	3	A0A5E4M3Q4
	P40547	0	Training	4	P40547
	Q6ZIK5	0	Training	0	Q6ZIK5
	O14013	0	Training	1	O14013
	O94632	0	Training	2	O94632
	Q17958	0	Training	3	Q17958
	O74191	0	Training	4	O74191
	O95786	0	Training	0	O95786
	P59998	0	Training	1	P59998
	Q99JS0	0	Training	2	Q99JS0
	Q1LZ24	0	Training	3	Q1LZ24
	O48713	0	Training	4	O48713
	P29266	0	Training	0	P29266
	O43679	0	Training	1	O43679
	Q8I266	0	Training	2	Q8I266
	Q9SL05	0	Training	3	Q9SL05
	Q9UNX4	0	Training	4	Q9UNX4
	Q9W148	0	Training	0	Q9W148
	Q5VY09	0	Training	1	Q5VY09
	Q9Y3C5	0	Training	2	Q9Y3C5
	Q9HE02	0	Training	3	Q9HE02
	Q9XWL9	0	Training	4	Q9XWL9
	Q8VYM2	0	Training	0	Q8VYM2
	Q9UPZ3	0	Training	1	Q9UPZ3
	P36163	0	Training	2	P36163
	Q21502	0	Training	3	Q21502
	Q9S7E9	0	Training	4	Q9S7E9
	O13992	0	Training	0	O13992
	Q9BTV5	0	Training	1	Q9BTV5
	Q95T19	0	Training	2	Q95T19
	P41218	0	Training	3	P41218
	Q92466	0	Training	4	Q92466
	P82658	0	Training	0	P82658
	Q9P7S6	0	Training	1	Q9P7S6
	O00910	0	Training	2	O00910
	P48512	0	Training	3	P48512
	O35613	0	Training	4	O35613
	Q9VRN3	0	Training	0	Q9VRN3
	P0CT72	0	Training	1	P0CT72
	P35195	0	Training	2	P35195
	Q8IJH8	0	Training	3	Q8IJH8
	Q8NEY3	0	Training	4	Q8NEY3
	Q10953	0	Training	0	Q10953
	Q9USJ7	0	Training	1	Q9USJ7
	Q94K73	0	Training	2	Q94K73
	Q06511	0	Training	3	Q06511
	P0CT73	0	Training	4	P0CT73
	Q9P7P1	0	Training	0	Q9P7P1
	O94589	0	Training	1	O94589
	Q8SYK5	0	Training	2	Q8SYK5
	P14291	0	Training	3	P14291
	Q6K271	0	Training	4	Q6K271
	Q9LXR8	0	Training	0	Q9LXR8
	Q9Y375	0	Training	1	Q9Y375
	P38257	0	Training	2	P38257
	Q5VWP2	0	Training	3	Q5VWP2
	Q9H6Z4	0	Training	4	Q9H6Z4
	Q8C0V1	0	Training	0	Q8C0V1
	Q69383	0	Training	1	Q69383
	P35659	0	Training	2	P35659
	Q3U8K7	0	Training	3	Q3U8K7
	O22210	0	Training	4	O22210
	Q13685	0	Training	0	Q13685
	P79943	0	Training	1	P79943
	G2XEY9	0	Training	2	G2XEY9
	Q9USX3	0	Training	3	Q9USX3
	Q9D115	0	Training	4	Q9D115
	Q9VSK8	0	Training	0	Q9VSK8
	P22058	0	Training	1	P22058
	Q9NQS5	0	Training	2	Q9NQS5
	Q09728	0	Training	3	Q09728
	P82970	0	Training	4	P82970
	Q7L592	0	Training	0	Q7L592
	O65502	0	Training	1	O65502
	H2KZZ2	0	Training	2	H2KZZ2
	O75475	0	Training	3	O75475
	O60016	0	Training	4	O60016
	O94519	0	Training	0	O94519
	O00522	0	Training	1	O00522
	P36151	0	Training	2	P36151
	Q9UUI6	0	Training	3	Q9UUI6
	Q24434	0	Training	4	Q24434
	Q9Y0B7	0	Training	0	Q9Y0B7
	Q9C115	0	Training	1	Q9C115
	G5EFY7	0	Training	2	G5EFY7
	D3ZUI5	0	Training	3	D3ZUI5
	O74808	0	Training	4	O74808
	Q8TAM2	0	Training	0	Q8TAM2
	Q5VTR2	0	Training	1	Q5VTR2
	Q6LA53	0	Training	2	Q6LA53
	Q9Y3A2	0	Training	3	Q9Y3A2
	P54785	0	Training	4	P54785
	P92949	0	Training	0	P92949
	Q9I7K0	0	Training	1	Q9I7K0
	Q86XK3	0	Training	2	Q86XK3
	Q9UFC0	0	Training	3	Q9UFC0
	Q8SVA6	0	Training	4	Q8SVA6
	Q9TYT3	0	Training	0	Q9TYT3
	O43313	0	Training	1	O43313
	Q6PIV2	0	Training	2	Q6PIV2
	P54860	0	Training	3	P54860
	Q8JFY9	0	Training	4	Q8JFY9
	O14196	0	Training	0	O14196
	Q9Y4E1	0	Training	1	Q9Y4E1
	Q9CQK7	0	Training	2	Q9CQK7
	Q5SS91	0	Training	3	Q5SS91
	P12294	0	Training	4	P12294
	Q9H008	0	Training	0	Q9H008
	O43006	0	Training	1	O43006
	Q9CR14	0	Training	2	Q9CR14
	Q06152	0	Training	3	Q06152
	Q8LGZ9	0	Training	4	Q8LGZ9
	O48528	0	Training	0	O48528
	P39678	0	Training	1	P39678
	Q9NP94	0	Training	2	Q9NP94
	P21245	0	Training	3	P21245
	P08635	0	Training	4	P08635
	P26786	0	Training	0	P26786
	Q8GTS1	0	Training	1	Q8GTS1
	O44997	0	Training	2	O44997
	P83212	0	Training	3	P83212
	Q93246	0	Training	4	Q93246
	Q9GZY4	0	Training	0	Q9GZY4
	Q7XB51	0	Training	1	Q7XB51
	O60941	0	Training	2	O60941
	Q96KP4	0	Training	3	Q96KP4
	Q9P127	0	Training	4	Q9P127
	O15504	0	Training	0	O15504
	P91399	0	Training	1	P91399
	O14832	0	Training	2	O14832
	Q16581	0	Training	3	Q16581
	P50548	0	Training	4	P50548
	Q12462	0	Training	0	Q12462
	A0A2R6X6S3	0	Training	1	A0A2R6X6S3
	A2YMU2	0	Training	2	A2YMU2
	Q9ZVZ9	0	Training	3	Q9ZVZ9
	Q8IZP1	0	Training	4	Q8IZP1
	Q05949	0	Training	0	Q05949
	Q8GUT5	0	Training	1	Q8GUT5
	Q0JJ05	0	Training	2	Q0JJ05
	A8MQN2	0	Training	3	A8MQN2
	Q8NDZ2	0	Training	4	Q8NDZ2
	Q86T26	0	Training	0	Q86T26
	Q6NNI3	0	Training	1	Q6NNI3
	Q9NRY6	0	Training	2	Q9NRY6
	B8BNY7	0	Training	3	B8BNY7
	Q3ED65	0	Training	4	Q3ED65
	Q94AH1	0	Training	0	Q94AH1
	Q25825	0	Training	1	Q25825
	O43070	0	Training	2	O43070
	Q86WB0	0	Training	3	Q86WB0
	Q4WF55	0	Training	4	Q4WF55
	Q8MUF9	0	Training	0	Q8MUF9
	Q12106	0	Training	1	Q12106
	Q02721	0	Training	2	Q02721
	Q8C9B9	0	Training	3	Q8C9B9
	Q8SXD4	0	Training	4	Q8SXD4
	P62847	0	Training	0	P62847
	O23210	0	Training	1	O23210
	Q6PJ21	0	Training	2	Q6PJ21
	P21190	0	Training	3	P21190
	P22980	0	Training	4	P22980
	P42117	0	Training	0	P42117
	Q02060	0	Training	1	Q02060
	P0DPK0	0	Training	2	P0DPK0
	Q9LPL4	0	Training	3	Q9LPL4
	Q54HC6	0	Training	4	Q54HC6
	Q10573	0	Training	0	Q10573
	P38786	0	Training	1	P38786
	Q96T68	0	Training	2	Q96T68
	O74824	0	Training	3	O74824
	P06292	0	Training	4	P06292
	P29509	0	Training	0	P29509
	Q10990	0	Training	1	Q10990
	P42935	0	Training	2	P42935
	Q95U54	0	Training	3	Q95U54
	O02073	0	Training	4	O02073
	O42662	0	Training	0	O42662
	Q8GXH3	0	Training	1	Q8GXH3
	Q7L5D6	0	Training	2	Q7L5D6
	Q3UL36	0	Training	3	Q3UL36
	Q9HG09	0	Training	4	Q9HG09
	Q9C565	0	Training	0	Q9C565
	Q96KR7	0	Training	1	Q96KR7
	Q14241	0	Training	2	Q14241
	Q91ZX6	0	Training	3	Q91ZX6
	Q02932	0	Training	4	Q02932
	P82412	0	Training	0	P82412
	Q15120	0	Training	1	Q15120
	Q9UNE7	0	Training	2	Q9UNE7
	Q96K80	0	Training	3	Q96K80
	A0A2I0BUK1	0	Training	4	A0A2I0BUK1
	Q8VHW8	0	Training	0	Q8VHW8
	Q3UL53	0	Training	1	Q3UL53
	Q9DBL9	0	Training	2	Q9DBL9
	Q6NLW5	0	Training	3	Q6NLW5
	Q4PLS0	0	Training	4	Q4PLS0
	P38751	0	Training	0	P38751
	Q9M199	0	Training	1	Q9M199
	A8CVF3	0	Training	2	A8CVF3
	Q8WVT3	0	Training	3	Q8WVT3
	Q12415	0	Training	4	Q12415
	Q9SL95	0	Training	0	Q9SL95
	Q12514	0	Training	1	Q12514
	Q7S7U5	0	Training	2	Q7S7U5
	P21359	0	Training	3	P21359
	P21145	0	Training	4	P21145
	Q06679	0	Training	0	Q06679
	Q92574	0	Training	1	Q92574
	Q9W484	0	Training	2	Q9W484
	Q07343	0	Training	3	Q07343
	Q9P6N2	0	Training	4	Q9P6N2
	Q7RTY1	0	Training	0	Q7RTY1
	Q9UIL8	0	Training	1	Q9UIL8
	Q5XVG3	0	Training	2	Q5XVG3
	P33076	0	Training	3	P33076
	Q9LI74	0	Training	4	Q9LI74
	O94328	0	Training	0	O94328
	P30038	0	Training	1	P30038
	Q94AU9	0	Training	2	Q94AU9
	Q61146	0	Training	3	Q61146
	O43808	0	Training	4	O43808
	P22907	0	Training	0	P22907
	Q23229	0	Training	1	Q23229
	Q18171	0	Training	2	Q18171
	Q9LS90	0	Training	3	Q9LS90
	Q8R0W0	0	Training	4	Q8R0W0
	Q8NFT6	0	Training	0	Q8NFT6
	P86924	0	Training	1	P86924
	P38777	0	Training	2	P38777
	Q9SJZ6	0	Training	3	Q9SJZ6
	Q92262	0	Training	4	Q92262
	Q62261	0	Training	0	Q62261
	Q381V1	0	Training	1	Q381V1
	Q9JMA2	0	Training	2	Q9JMA2
	Q56YA5	0	Training	3	Q56YA5
	Q6Y5D8	0	Training	4	Q6Y5D8
	Q04601	0	Training	0	Q04601
	Q00471	0	Training	1	Q00471
	Q9U280	0	Training	2	Q9U280
	O60057	0	Training	3	O60057
	Q9P5M9	0	Training	4	Q9P5M9
	Q9P0K7	0	Training	0	Q9P0K7
	Q9P7B8	0	Training	1	Q9P7B8
	Q9P7H8	0	Training	2	Q9P7H8
	P0DP99	0	Training	3	P0DP99
	P22135	0	Training	4	P22135
	Q8S9G8	0	Training	0	Q8S9G8
	Q93442	0	Training	1	Q93442
	Q8IX15	0	Training	2	Q8IX15
	Q9SX29	0	Training	3	Q9SX29
	Q8RXD3	0	Training	4	Q8RXD3
	Q9VKM1	0	Training	0	Q9VKM1
	Q9VN45	0	Training	1	Q9VN45
	Q969P5	0	Training	2	Q969P5
	Q15003	0	Training	3	Q15003
	P00430	0	Training	4	P00430
	Q14CX5	0	Training	0	Q14CX5
	Q8WWY6	0	Training	1	Q8WWY6
	Q9USX4	0	Training	2	Q9USX4
	Q20709	0	Training	3	Q20709
	Q969X6	0	Training	4	Q969X6
	Q06449	0	Training	0	Q06449
	P57728	0	Training	1	P57728
	Q3S4A7	0	Training	2	Q3S4A7
	P92189	0	Training	3	P92189
	Q6U6H1	0	Training	4	Q6U6H1
	F4HYF3	0	Training	0	F4HYF3
	Q8BM75	0	Training	1	Q8BM75
	P32521	0	Training	2	P32521
	Q04073	0	Training	3	Q04073
	Q9VE86	0	Training	4	Q9VE86
	D0E0C2	0	Training	0	D0E0C2
	Q9EQ28	0	Training	1	Q9EQ28
	Q9URQ3	0	Training	2	Q9URQ3
	Q60866	0	Training	3	Q60866
	P32063	0	Training	4	P32063
	P38065	0	Training	0	P38065
	Q9BVJ7	0	Training	1	Q9BVJ7
	A0A2Z4LIS9	0	Training	2	A0A2Z4LIS9
	P47019	0	Training	3	P47019
	Q9H4B6	0	Training	4	Q9H4B6
	P00813	0	Training	0	P00813
	F4I718	0	Training	1	F4I718
	P40567	0	Training	2	P40567
	Q9UGR2	0	Training	3	Q9UGR2
	Q9W0K4	0	Training	4	Q9W0K4
	Q00IB6	0	Training	0	Q00IB6
	O60682	0	Training	1	O60682
	P07250	0	Training	2	P07250
	Q61510	0	Training	3	Q61510
	P38890	0	Training	4	P38890
	Q9NXR7	0	Training	0	Q9NXR7
	O60097	0	Training	1	O60097
	Q9LK34	0	Training	2	Q9LK34
